Id,WnvPresent
343,0.00000000229777400592584
344,0.00000000229777400592584
345,0.000509528418643576
346,0.000224640792562085
347,0.000630449868147411
348,0.00000000183382743824086
349,0.00000000183382743824086
350,0.00000000183382743824086
351,0.00000000183382743824086
352,0.00000000183382743824086
353,0.000663574553996705
354,0.000292581836505843
355,0.000821024251750081
356,0.00000000238861810166682
357,0.00000000238861810166682
358,0.00000000238861810166682
359,0.00000000238861810166682
360,0.00000000238861810166682
361,0.00080470129343679
362,0.000354835144433064
363,0.00099560348718464
364,0.00000000289703025070368
365,0.00000000289703025070368
366,0.00000000289703025070368
367,0.00000000289703025070368
368,0.00000000289703025070368
369,0.00107525645006081
370,0.000474208933221051
371,0.0013302579695593
372,0.00000000387211277728225
373,0.00000000387211277728225
374,0.00000000387211277728225
375,0.00000000387211277728225
376,0.00000000387211277728225
377,0.00101975907928227
378,0.000449719550957729
379,0.00126161579004299
380,0.00000000367205683756717
381,0.00000000367205683756717
382,0.00000000367205683756717
383,0.00000000367205683756717
384,0.00000000367205683756717
385,0.0008017900371344
386,0.000353550842458146
387,0.000992002268712614
388,0.00000000288654093579692
389,0.00000000288654093579692
390,0.00000000288654093579692
391,0.00000000288654093579692
392,0.00000000288654093579692
393,0.000420400353830546
394,0.000185336787601296
395,0.000520180910521595
396,0.00000000151291455883674
397,0.00000000151291455883674
398,0.00000000151291455883674
399,0.00000000151291455883674
400,0.00000000151291455883674
401,0.000803234522375579
402,0.000354188077223091
403,0.000993789094812531
404,0.00000000289174543748187
405,0.00000000289174543748187
406,0.00000000289174543748187
407,0.00000000289174543748187
408,0.00000000289174543748187
409,0.000479790294973435
410,0.000211526335358704
411,0.000593658475184138
412,0.00000000172674653208736
413,0.00000000172674653208736
414,0.00000000172674653208736
415,0.00000000172674653208736
416,0.00000000172674653208736
417,0.000428275841499789
418,0.000188809589779077
419,0.000529924626739878
420,0.00000000154126859063777
421,0.00000000154126859063777
422,0.00000000154126859063777
423,0.00000000154126859063777
424,0.00000000154126859063777
425,0.000432377907307292
426,0.000190618462970703
427,0.000534999772958383
428,0.00000000155603739010123
429,0.00000000155603739010123
430,0.00000000155603739010123
431,0.00000000155603739010123
432,0.00000000155603739010123
433,0.000402009397000469
434,0.000177227167065088
435,0.000497427096473524
436,0.00000000144670353871833
437,0.00000000144670353871833
438,0.00000000144670353871833
439,0.00000000144670353871833
440,0.00000000144670353871833
441,0.000537293116194807
442,0.000236885366388375
443,0.000664799310042737
444,0.0000000019338081921374
445,0.0000000019338081921374
446,0.0000000019338081921374
447,0.0000000019338081921374
448,0.0000000019338081921374
449,0.000432627144699779
450,0.000190728368553922
451,0.000535308133419292
452,0.000000001556934731408
453,0.000000001556934731408
454,0.000000001556934731408
455,0.000000001556934731408
456,0.000000001556934731408
457,0.000590235690699969
458,0.000260234748453918
459,0.000730296621324317
460,0.00000000212446994727029
461,0.00000000212446994727029
462,0.00000000212446994727029
463,0.00000000212446994727029
464,0.00000000212446994727029
465,0.000455497572559407
466,0.000200813613770211
467,0.000563603634711746
468,0.00000000163927813143703
469,0.00000000163927813143703
470,0.00000000163927813143703
471,0.00000000163927813143703
472,0.00000000163927813143703
473,0.000793621389067957
474,0.000349947262175548
475,0.000981897640112839
476,0.00000000285710945917112
477,0.00000000285710945917112
478,0.00000000285710945917112
479,0.00000000285710945917112
480,0.00000000285710945917112
481,0.000970582094864079
482,0.000428020443129287
483,0.00120078949803018
484,0.00000000349480308854109
485,0.00000000349480308854109
486,0.00000000349480308854109
487,0.00000000349480308854109
488,0.00000000349480308854109
489,0.000427389374219309
490,0.000188418688584508
491,0.000528827872907415
492,0.00000000153807702990402
493,0.00000000153807702990402
494,0.00000000153807702990402
495,0.00000000153807702990402
496,0.00000000153807702990402
497,0.000491520061495041
498,0.000216699088458432
499,0.000608170362334596
500,0.00000000176898226329493
501,0.00000000176898226329493
502,0.00000000176898226329493
503,0.00000000176898226329493
504,0.00000000176898226329493
505,0.000485692691163172
506,0.000214129246388723
507,0.00060096083928344
508,0.00000000174799934774
509,0.00000000174799934774
510,0.00000000174799934774
511,0.00000000174799934774
512,0.00000000174799934774
513,0.000896207975485126
514,0.000395205489357524
515,0.0011087945402531
516,0.00000000322676182074686
517,0.00000000322676182074686
518,0.00000000322676182074686
519,0.00000000322676182074686
520,0.00000000322676182074686
521,0.000426575590387193
522,0.000188059838600361
523,0.000527821043984735
524,0.00000000153514715740483
525,0.00000000153514715740483
526,0.00000000153514715740483
527,0.00000000153514715740483
528,0.00000000153514715740483
529,0.000843298291006487
530,0.000371862622019188
531,0.00104334742875786
532,0.00000000303610178508648
533,0.00000000303610178508648
534,0.00000000303610178508648
535,0.00000000303610178508648
536,0.00000000303610178508648
537,0.000898503744499419
538,0.000396218375512489
539,0.00111163427522419
540,0.00000000323503508096635
541,0.00000000323503508096635
542,0.00000000323503508096635
543,0.00000000323503508096635
544,0.00000000323503508096635
545,0.000453188623875682
546,0.000199795417624276
547,0.00056074699635339
548,0.00000000163096474974948
549,0.00000000163096474974948
550,0.00000000163096474974948
551,0.00000000163096474974948
552,0.00000000163096474974948
553,0.000652858379091588
554,0.000287855158427831
555,0.000807767450969186
556,0.00000000235001871418394
557,0.00000000235001871418394
558,0.00000000235001871418394
559,0.00000000235001871418394
560,0.00000000235001871418394
561,0.000752283158981076
562,0.000331711502283338
563,0.000930761593063033
564,0.000000002708176016914
565,0.000000002708176016914
566,0.000000002708176016914
567,0.000000002708176016914
568,0.000000002708176016914
569,0.000421950177010578
570,0.000186020200552489
571,0.000522098386692063
572,0.00000000151849433490756
573,0.00000000151849433490756
574,0.00000000151849433490756
575,0.00000000151849433490756
576,0.00000000151849433490756
577,0.000490357821303107
578,0.000216186544829876
579,0.000606732460211357
580,0.00000000176479730503111
581,0.00000000176479730503111
582,0.00000000176479730503111
583,0.00000000176479730503111
584,0.00000000176479730503111
585,0.000541107370314708
586,0.000238567529182928
587,0.000669518126721456
588,0.00000000194754376591522
589,0.00000000194754376591522
590,0.00000000194754376591522
591,0.00000000194754376591522
592,0.00000000194754376591522
593,0.00043949365873332
594,0.000193756289950137
595,0.000543803479296559
596,0.00000000158165674634302
597,0.00000000158165674634302
598,0.00000000158165674634302
599,0.00000000158165674634302
600,0.00000000158165674634302
601,0.000478675000732544
602,0.000211034501162583
603,0.000592278646054769
604,0.00000000172273070940815
605,0.00000000172273070940815
606,0.00000000172273070940815
607,0.00000000172273070940815
608,0.00000000172273070940815
609,0.000495453970928078
610,0.000218433932922821
611,0.000613037316619058
612,0.00000000178314743401062
613,0.00000000178314743401062
614,0.00000000178314743401062
615,0.00000000178314743401062
616,0.00000000178314743401062
617,0.000601611487970117
618,0.000265252022295896
619,0.000744369846196499
620,0.00000000216544016980522
621,0.00000000216544016980522
622,0.00000000216544016980522
623,0.00000000216544016980522
624,0.00000000216544016980522
625,0.000547156119332296
626,0.000241235163895222
627,0.000677001338381896
628,0.00000000196932623128768
629,0.00000000196932623128768
630,0.00000000196932623128768
631,0.00000000196932623128768
632,0.00000000196932623128768
633,0.000632399655397279
634,0.000278831405539435
635,0.000782458118656477
636,0.00000000227632921432536
637,0.00000000227632921432536
638,0.00000000227632921432536
639,0.00000000227632921432536
640,0.00000000227632921432536
641,0.000534968783284508
642,0.000235860292338689
643,0.000661923749960545
644,0.00000000192543804974913
645,0.00000000192543804974913
646,0.00000000192543804974913
647,0.00000000192543804974913
648,0.00000000192543804974913
649,0.000625864042014601
650,0.0002759487785299
651,0.000774372908961492
652,0.00000000225278947255541
653,0.00000000225278947255541
654,0.00000000225278947255541
655,0.00000000225278947255541
656,0.00000000225278947255541
657,0.000637290284434955
658,0.000280988502150066
659,0.000788508301205343
660,0.00000000229394431089994
661,0.00000000229394431089994
662,0.00000000229394431089994
663,0.00000000229394431089994
664,0.00000000229394431089994
665,0.000369907369916077
666,0.000163071954389789
667,0.000457709080752036
668,0.00000000133113583779896
669,0.00000000133113583779896
670,0.00000000133113583779896
671,0.00000000133113583779896
672,0.00000000133113583779896
673,0.000438712531762838
674,0.000193411835820023
675,0.000542837059630437
676,0.0000000015788443804027
677,0.0000000015788443804027
678,0.0000000015788443804027
679,0.0000000015788443804027
680,0.0000000015788443804027
681,0.000293373430803912
682,0.000129326784558761
683,0.000363015539969431
684,0.00000000105564263561731
685,0.00000000105564263561731
686,0.00000000105564263561731
687,0.00000000105564263561731
688,0.00000000105564263561731
689,0.000376871617363069
690,0.000166142757903892
691,0.000466325600198133
692,0.0000000013562065856514
693,0.0000000013562065856514
694,0.0000000013562065856514
695,0.0000000013562065856514
696,0.0000000013562065856514
697,0.000327747809945948
698,0.000144482699975949
699,0.000405546530750352
700,0.00000000117937216680431
701,0.00000000117937216680431
702,0.00000000117937216680431
703,0.00000000117937216680431
704,0.00000000117937216680431
705,0.000292084319220104
706,0.000128758417161896
707,0.00036142052477047
708,0.0000000010510026832492
709,0.0000000010510026832492
710,0.0000000010510026832492
711,0.0000000010510026832492
712,0.0000000010510026832492
713,0.000423981745721375
714,0.000186916046715806
715,0.000524611887154012
716,0.00000000152580854935438
717,0.00000000152580854935438
718,0.00000000152580854935438
719,0.00000000152580854935438
720,0.00000000152580854935438
721,0.000373384519980307
722,0.000164605160079316
723,0.000462011190374269
724,0.00000000134365326327381
725,0.00000000134365326327381
726,0.00000000134365326327381
727,0.00000000134365326327381
728,0.00000000134365326327381
729,0.000436119362720572
730,0.00019226832633378
731,0.000539628757187125
732,0.0000000015695079780656
733,0.0000000015695079780656
734,0.0000000015695079780656
735,0.0000000015695079780656
736,0.0000000015695079780656
737,0.000372111663673541
738,0.000164043909370634
739,0.00046043634764452
740,0.00000000133907108568598
741,0.00000000133907108568598
742,0.00000000133907108568598
743,0.00000000133907108568598
744,0.00000000133907108568598
745,0.000525416017767656
746,0.000231647373040847
747,0.000650105465006594
748,0.00000000189103804746952
749,0.00000000189103804746952
750,0.00000000189103804746952
751,0.00000000189103804746952
752,0.00000000189103804746952
753,0.000658408010749202
754,0.000290302976488799
755,0.000814632815914519
756,0.00000000237000824190008
757,0.00000000237000824190008
758,0.00000000237000824190008
759,0.00000000237000824190008
760,0.00000000237000824190008
761,0.000483099199099744
762,0.000212985534347623
763,0.000597752208780269
764,0.00000000173866090460266
765,0.00000000173866090460266
766,0.00000000173866090460266
767,0.00000000173866090460266
768,0.00000000173866090460266
769,0.000522008528644258
770,0.00023014462783252
771,0.000645889847938287
772,0.00000000187876766216094
773,0.00000000187876766216094
774,0.00000000187876766216094
775,0.00000000187876766216094
776,0.00000000187876766216094
777,0.000401150162795401
778,0.000176848285836282
779,0.000496364022655687
780,0.00000000144361018810204
781,0.00000000144361018810204
782,0.00000000144361018810204
783,0.00000000144361018810204
784,0.00000000144361018810204
785,0.000436571869768574
786,0.000192467868081322
787,0.000540188605072852
788,0.00000000157113717336444
789,0.00000000157113717336444
790,0.00000000157113717336444
791,0.00000000157113717336444
792,0.00000000157113717336444
793,0.000295602452677226
794,0.000130309558950557
795,0.000365773501996394
796,0.00000000106366567400023
797,0.00000000106366567400023
798,0.00000000106366567400023
799,0.00000000106366567400023
800,0.00000000106366567400023
801,0.000295769936679971
802,0.000130383402644754
803,0.00036598072932887
804,0.00000000106426850962954
805,0.00000000106426850962954
806,0.00000000106426850962954
807,0.00000000106426850962954
808,0.00000000106426850962954
809,0.000389396509598095
810,0.000171665522951127
811,0.000481821959123249
812,0.0000000014012961002916
813,0.0000000014012961002916
814,0.0000000014012961002916
815,0.0000000014012961002916
816,0.0000000014012961002916
817,0.000371529211311192
818,0.000163787084259936
819,0.00045971570756324
820,0.0000000013369743091739
821,0.0000000013369743091739
822,0.0000000013369743091739
823,0.0000000013369743091739
824,0.0000000013369743091739
825,0.000389774681820362
826,0.000171832276593878
827,0.000482289849339546
828,0.00000000140265753492396
829,0.00000000140265753492396
830,0.00000000140265753492396
831,0.00000000140265753492396
832,0.00000000140265753492396
833,0.000399792555329176
834,0.000176249646554739
835,0.000494684343583989
836,0.00000000143872264224538
837,0.00000000143872264224538
838,0.00000000143872264224538
839,0.00000000143872264224538
840,0.00000000143872264224538
841,0.000588696713739906
842,0.000259555990484271
843,0.000728392716504998
844,0.00000000211892735432048
845,0.00000000211892735432048
846,0.00000000211892735432048
847,0.00000000211892735432048
848,0.00000000211892735432048
849,0.000503998044644604
850,0.000222201874892037
851,0.000623607842881956
852,0.00000000181391320933079
853,0.00000000181391320933079
854,0.00000000181391320933079
855,0.00000000181391320933079
856,0.00000000181391320933079
857,0.00058751613546833
858,0.000259035303227555
859,0.000726932194242116
860,0.00000000211467553823174
861,0.00000000211467553823174
862,0.00000000211467553823174
863,0.00000000211467553823174
864,0.00000000211467553823174
865,0.000325512999436941
866,0.000143497337947845
867,0.000402781448670185
868,0.00000000117132777579819
869,0.00000000117132777579819
870,0.00000000117132777579819
871,0.00000000117132777579819
872,0.00000000117132777579819
873,0.000313811529643809
874,0.000138338021719067
875,0.000388303428552966
876,0.00000000112920792459064
877,0.00000000112920792459064
878,0.00000000112920792459064
879,0.00000000112920792459064
880,0.00000000112920792459064
881,0.000410841085070503
882,0.000181121540622046
883,0.000508353936553856
884,0.00000000147849902873981
885,0.00000000147849902873981
886,0.00000000147849902873981
887,0.00000000147849902873981
888,0.00000000147849902873981
889,0.000349786426569628
890,0.000154199994007778
891,0.000432814271088282
892,0.00000000125870397301328
893,0.00000000125870397301328
894,0.00000000125870397301328
895,0.00000000125870397301328
896,0.00000000125870397301328
897,0.000685917938749591
898,0.000302437213181412
899,0.000848664662443547
900,0.00000000246910106361718
901,0.00000000246910106361718
902,0.00000000246910106361718
903,0.00000000246910106361718
904,0.00000000246910106361718
905,0.000594492333027711
906,0.000262112125014101
907,0.000735562607040825
908,0.00000000213980024342388
909,0.00000000213980024342388
910,0.00000000213980024342388
911,0.00000000213980024342388
912,0.00000000213980024342388
913,0.000434076324652643
914,0.00019136741038324
915,0.000537101081152904
916,0.00000000156215229218115
917,0.00000000156215229218115
918,0.00000000156215229218115
919,0.00000000156215229218115
920,0.00000000156215229218115
921,0.000446223447631868
922,0.000196723942339577
923,0.000552129640070826
924,0.00000000160588682931073
925,0.00000000160588682931073
926,0.00000000160588682931073
927,0.00000000160588682931073
928,0.00000000160588682931073
929,0.00142480282481551
930,0.000628488591134868
931,0.00176255444783062
932,0.00000000513266245811571
933,0.00000000513266245811571
934,0.00000000513266245811571
935,0.00000000513266245811571
936,0.00000000513266245811571
937,0.00142980359666933
938,0.000630696225156493
939,0.00176873856034416
940,0.00000000515070286699503
941,0.00000000515070286699503
942,0.00000000515070286699503
943,0.00000000515070286699503
944,0.00000000515070286699503
945,0.00145803887794486
946,0.000643161166352559
947,0.0018036549260009
948,0.00000000525256573701242
949,0.00000000525256573701242
950,0.00000000525256573701242
951,0.00000000525256573701242
952,0.00000000525256573701242
953,0.000590185894062278
954,0.000260212785881553
955,0.000730235016747105
956,0.00000000212429060546634
957,0.00000000212429060546634
958,0.00000000212429060546634
959,0.00000000212429060546634
960,0.00000000212429060546634
961,0.000389870977834922
962,0.00017187473797662
963,0.000482408990713112
964,0.0000000014030042044668
965,0.0000000014030042044668
966,0.0000000014030042044668
967,0.0000000014030042044668
968,0.0000000014030042044668
969,0.000600578684041541
970,0.000264796503443454
971,0.000743092147069503
972,0.00000000216172046175304
973,0.00000000216172046175304
974,0.00000000216172046175304
975,0.00000000216172046175304
976,0.00000000216172046175304
977,0.000315269871026685
978,0.000138981017974089
979,0.000390107812754837
980,0.00000000113445722179525
981,0.00000000113445722179525
982,0.00000000113445722179525
983,0.00000000113445722179525
984,0.00000000113445722179525
985,0.000341987277947333
986,0.000150761156385313
987,0.000423164643615584
988,0.00000000123062919087528
989,0.00000000123062919087528
990,0.00000000123062919087528
991,0.00000000123062919087528
992,0.00000000123062919087528
993,0.000483917479000705
994,0.000213346389759345
995,0.000598764573149561
996,0.00000000174160729756124
997,0.00000000174160729756124
998,0.00000000174160729756124
999,0.00000000174160729756124
1000,0.00000000174160729756124
1001,0.000651521180876058
1002,0.000287265352557127
1003,0.000806113220682996
1004,0.00000000234520221856111
1005,0.00000000234520221856111
1006,0.00000000234520221856111
1007,0.00000000234520221856111
1008,0.00000000234520221856111
1009,0.000639439048132834
1010,0.000281936255313873
1011,0.00079116652590356
1012,0.00000000230168379520305
1013,0.00000000230168379520305
1014,0.00000000230168379520305
1015,0.00000000230168379520305
1016,0.00000000230168379520305
1017,0.000686515296461718
1018,0.00030270070328763
1019,0.000849403633854665
1020,0.00000000247125285137119
1021,0.00000000247125285137119
1022,0.00000000247125285137119
1023,0.00000000247125285137119
1024,0.00000000247125285137119
1025,0.000646775937315802
1026,0.000285172347231845
1027,0.000800242933946182
1028,0.00000000232811028300102
1029,0.00000000232811028300102
1030,0.00000000232811028300102
1031,0.00000000232811028300102
1032,0.00000000232811028300102
1033,0.00105601299990888
1034,0.000465717183781347
1035,0.0013064568241692
1036,0.00000000380274181131275
1037,0.00000000380274181131275
1038,0.00000000380274181131275
1039,0.00000000380274181131275
1040,0.00000000380274181131275
1041,0.000638310101138632
1042,0.00028143831145107
1043,0.000789769911627514
1044,0.00000000229761751445493
1045,0.00000000229761751445493
1046,0.00000000229761751445493
1047,0.00000000229761751445493
1048,0.00000000229761751445493
1049,0.000431799039148886
1050,0.000190363201059755
1051,0.00053428358793715
1052,0.0000000015539532651062
1053,0.0000000015539532651062
1054,0.0000000015539532651062
1055,0.0000000015539532651062
1056,0.0000000015539532651062
1057,0.000433753427125278
1058,0.000191225022851475
1059,0.000536701587471042
1060,0.0000000015609897454819
1061,0.0000000015609897454819
1062,0.0000000015609897454819
1063,0.0000000015609897454819
1064,0.0000000015609897454819
1065,0.000473825700004609
1066,0.000208896012609606
1067,0.00058627913881032
1068,0.00000000170527001166731
1069,0.00000000170527001166731
1070,0.00000000170527001166731
1071,0.00000000170527001166731
1072,0.00000000170527001166731
1073,0.000491915732358624
1074,0.000216873577998787
1075,0.000608659878846192
1076,0.00000000177040698483076
1077,0.00000000177040698483076
1078,0.00000000177040698483076
1079,0.00000000177040698483076
1080,0.00000000177040698483076
1081,0.000607507476207539
1082,0.000267852461868303
1083,0.000751663860502547
1084,0.00000000218667508803616
1085,0.00000000218667508803616
1086,0.00000000218667508803616
1087,0.00000000218667508803616
1088,0.00000000218667508803616
1089,0.000620894465630124
1090,0.000273756888944653
1091,0.000768225027412754
1092,0.0000000022348904336727
1093,0.0000000022348904336727
1094,0.0000000022348904336727
1095,0.0000000022348904336727
1096,0.0000000022348904336727
1097,0.000617947571136054
1098,0.00027245713253808
1099,0.00076457940635003
1100,0.00000000222427661928925
1101,0.00000000222427661928925
1102,0.00000000222427661928925
1103,0.00000000222427661928925
1104,0.00000000222427661928925
1105,0.00043355323378006
1106,0.000191136743984204
1107,0.000536453905219796
1108,0.00000000156026897814495
1109,0.00000000156026897814495
1110,0.00000000156026897814495
1111,0.00000000156026897814495
1112,0.00000000156026897814495
1113,0.000391679023214737
1114,0.000172671989960697
1115,0.000484645977504281
1116,0.00000000140951325328059
1117,0.00000000140951325328059
1118,0.00000000140951325328059
1119,0.00000000140951325328059
1120,0.00000000140951325328059
1121,0.000932406735101979
1122,0.000411176572578212
1123,0.00115356997521253
1124,0.00000000335721567688022
1125,0.00000000335721567688022
1126,0.00000000335721567688022
1127,0.00000000335721567688022
1128,0.00000000335721567688022
1129,0.000919678024422496
1130,0.00040556052469744
1131,0.0011378255025459
